User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
2218.0,81.72,100.0,5997.0,5.09,Highly Active,4.0
2977.0,82.6,97.64,2263.0,7.13,Sedentary,6.0
4354.0,66.27,94.24,11703.0,6.9,Active,4.0
3511.0,67.03,95.97,13881.0,7.04,Highly Active,2.0
4184.0,81.08,97.04,2377.0,5.74,Active,3.0
1270.0,101.22,95.92,4081.0,8.12,Highly Active,1.0
2186.0,98.74,96.02,1382.0,7.25,Highly Active,8.0
1459.0,80.38,99.04,1908.0,6.84,Active,9.0
1104.0,68.68,96.87,2866.0,6.85,Highly Active,1.0
4764.0,83.59,93.6,16259.0,6.19,Sedentary,5.0
4627.0,93.82,98.57,6887.0,8.48,Active,6.0
4353.0,78.18,96.74,6206.0,8.21,Active,3.0
2710.0,69.19,100.0,20530.0,5.95,Highly Active,3.0
3209.0,85.19,96.49,10969.0,6.75,Sedentary,3.0
1433.0,69.67,97.48,929.0,10.2,Active,5.0
3899.0,74.16,95.85,1993.0,6.12,Highly Active,8.0
1139.0,85.0,96.03,2536.0,8.29,Highly Active,9.0
2494.0,71.66,97.37,12573.0,10.52,Active,9.0
4203.0,74.44,97.68,10285.0,6.98,Active,5.0
1086.0,77.15,97.37,1100.0,3.89,Highly Active,1.0
2711.0,77.15,97.55,5344.0,8.77,Highly Active,8.0
3230.0,98.24,99.2,809.0,5.73,Active,7.0
3415.0,102.64,97.59,1329.0,5.47,Sedentary,10.0
1128.0,70.46,98.48,1941.0,9.17,Highly Active,7.0
2269.0,63.04,99.62,16499.0,4.55,Highly Active,7.0
4672.0,68.04,96.81,3187.0,8.65,Highly Active,10.0
2601.0,81.69,97.99,17323.0,6.16,Active,4.0
1669.0,73.71,98.18,9725.0,3.72,Sedentary,1.0
4970.0,55.82,95.2,9687.0,7.83,Active,10.0
4066.0,72.66,93.68,11389.0,3.12,Highly Active,8.0
1148.0,81.11,98.09,706.0,3.12,Sedentary,2.0
1984.0,89.77,95.9,11797.0,4.05,Active,3.0
1851.0,101.35,100.0,2038.0,6.01,Active,7.0
2456.0,68.28,99.41,28916.0,7.55,Sedentary,6.0
1627.0,65.65,95.95,13196.0,7.13,Highly Active,2.0
4797.0,71.24,94.4,39882.0,6.81,Highly Active,2.0
2492.0,71.24,95.51,19365.0,8.01,Active,1.0
3493.0,64.5,98.21,3121.0,6.5,Active,1.0
3044.0,64.59,97.39,19894.0,6.18,Highly Active,2.0
4552.0,79.9,99.41,2806.0,6.93,Highly Active,6.0
1883.0,62.51,95.87,7537.0,5.51,Sedentary,5.0
3341.0,87.37,98.95,11951.0,7.79,Highly Active,4.0
2788.0,92.24,98.65,3369.0,6.61,Highly Active,4.0
4214.0,58.11,100.0,1596.0,7.57,Active,9.0
1249.0,55.43,98.37,15769.0,6.23,Active,4.0
1947.0,68.98,98.37,3179.0,7.5,Sedentary,4.0
1974.0,93.99,97.46,5444.0,3.47,Sedentary,8.0
2325.0,74.24,97.17,11434.0,4.31,Active,10.0
4096.0,81.3,98.24,14220.0,4.31,Active,3.0
3836.0,81.27,100.0,5017.0,6.3,Highly Active,8.0
1983.0,61.79,100.0,5963.0,8.41,Sedentary,7.0
1888.0,71.24,99.15,13461.0,7.18,Active,6.0
3937.0,74.81,99.77,4405.0,7.28,Active,6.0
4972.0,80.66,98.83,5733.0,8.81,Sedentary,4.0
3117.0,53.49,96.15,130.0,8.56,Highly Active,1.0
3672.0,66.08,99.89,21129.0,4.99,Sedentary,8.0
1874.0,75.17,93.06,5856.0,8.35,Highly Active,6.0
4183.0,68.41,97.95,9103.0,6.66,Sedentary,2.0
4435.0,53.97,98.09,1994.0,5.73,Sedentary,3.0
2326.0,64.16,98.09,7482.0,6.06,Active,9.0
1470.0,54.11,96.05,4314.0,5.56,Active,6.0
2987.0,95.71,100.0,835.0,6.71,Active,8.0
1090.0,70.21,98.43,12411.0,6.38,Sedentary,1.0
1529.0,74.02,97.31,12799.0,8.35,Sedentary,9.0
1660.0,60.32,94.25,461.0,9.4,Sedentary,2.0
1738.0,78.46,98.42,3467.0,5.89,Active,7.0
3773.0,85.43,98.46,2314.0,4.56,Active,8.0
1871.0,61.26,97.49,5085.0,4.56,Highly Active,8.0
2686.0,61.59,100.0,4697.0,7.91,Sedentary,9.0
1191.0,67.57,100.0,7478.0,7.07,Active,5.0
2986.0,54.0,97.66,1990.0,4.19,Sedentary,6.0
4623.0,80.7,100.0,1754.0,5.31,Active,5.0
4313.0,86.38,100.0,8994.0,6.72,Active,9.0
3185.0,53.51,96.69,26168.0,5.58,Sedentary,7.0
1344.0,88.21,95.94,20476.0,5.0,Active,9.0
4251.0,88.23,95.58,10991.0,9.72,Highly Active,3.0
2008.0,40.0,100.0,489.0,5.0,Active,3.0
4783.0,58.44,97.32,1901.0,8.31,Active,3.0
3550.0,58.44,96.56,8190.0,7.12,Active,8.0
1202.0,83.53,99.93,2455.0,7.41,Active,5.0
1572.0,81.57,97.37,3502.0,8.21,Highly Active,5.0
1191.0,61.13,95.92,21506.0,5.47,Sedentary,2.0
3052.0,99.37,100.0,632.0,6.05,Active,10.0
2913.0,64.5,100.0,13825.0,7.21,Active,2.0
2716.0,57.59,96.48,2887.0,8.97,Active,5.0
1310.0,72.32,97.65,5674.0,6.67,Highly Active,5.0
3596.0,88.56,97.65,3085.0,5.09,Active,1.0
3103.0,61.48,100.0,22052.0,8.14,Active,1.0
1442.0,78.13,95.84,4914.0,6.5,Active,4.0
2260.0,78.05,94.75,9266.0,5.42,Active,1.0
1869.0,74.53,97.59,8476.0,7.92,Sedentary,5.0
4932.0,79.83,95.85,12617.0,3.01,Sedentary,3.0
4268.0,79.83,97.45,13961.0,7.13,Active,7.0
1584.0,79.09,96.79,4396.0,8.47,Sedentary,9.0
2594.0,90.7,94.74,13915.0,5.25,Sedentary,5.0
3799.0,58.5,100.0,7418.0,4.58,Highly Active,4.0
2537.0,68.37,98.25,8110.0,7.13,Highly Active,3.0
4520.0,58.52,99.74,1332.0,5.48,Highly Active,2.0
1359.0,83.22,93.61,1968.0,9.87,Sedentary,2.0
2723.0,93.33,96.52,8146.0,5.7,Active,8.0
3866.0,70.36,96.64,2161.0,6.21,Active,8.0
3077.0,79.22,100.0,4714.0,7.28,Highly Active,1.0
2802.0,52.58,100.0,4713.0,3.77,Active,10.0
3011.0,75.32,95.62,1866.0,6.59,Active,1.0
3155.0,49.9,98.32,5851.0,8.18,Active,7.0
1130.0,75.91,100.0,5807.0,6.38,Sedentary,6.0
2625.0,46.15,96.63,967.0,4.78,Sedentary,7.0
3764.0,100.42,96.45,3359.0,5.85,Highly Active,2.0
1890.0,74.24,99.03,3188.0,5.85,Highly Active,10.0
2991.0,73.65,94.8,5780.0,6.06,Highly Active,4.0
2982.0,103.63,93.91,9685.0,8.17,Sedentary,8.0
1959.0,75.99,91.79,129.0,5.56,Highly Active,2.0
2468.0,50.86,99.37,995.0,7.55,Sedentary,6.0
3940.0,68.54,100.0,2517.0,4.28,Highly Active,10.0
2461.0,104.18,98.01,11640.0,9.32,Highly Active,3.0
1731.0,61.57,100.0,4584.0,8.2,Sedentary,2.0
4961.0,68.39,93.7,5006.0,5.76,Highly Active,1.0
1605.0,98.2,99.19,3684.0,4.52,Sedentary,5.0
3504.0,63.43,98.29,3755.0,5.74,Highly Active,5.0
1614.0,73.57,96.26,26577.0,6.92,Active,8.0
4806.0,95.26,98.73,16024.0,8.13,Active,5.0
3745.0,66.39,100.0,9059.0,3.33,Highly Active,10.0
3004.0,63.02,99.83,2742.0,8.31,Active,10.0
2719.0,47.35,96.78,5046.0,6.89,Active,2.0
4566.0,58.46,96.79,8185.0,4.75,Highly Active,4.0
1673.0,61.75,98.84,3513.0,2.68,Sedentary,5.0
2270.0,69.55,99.19,5203.0,6.71,Highly Active,4.0
3590.0,80.36,96.41,1102.0,6.83,Active,3.0
2587.0,74.33,100.0,688.0,5.58,Active,1.0
3904.0,56.53,97.89,1282.0,7.87,Sedentary,3.0
2611.0,95.41,100.0,9864.0,9.55,Highly Active,2.0
1896.0,58.47,97.32,1475.0,5.9,Highly Active,7.0
2462.0,102.05,100.0,18106.0,5.38,Sedentary,1.0
1277.0,77.27,98.73,3218.0,9.08,Highly Active,1.0
1551.0,90.68,94.32,1296.0,6.17,Sedentary,8.0
2636.0,82.95,96.28,12211.0,7.49,Highly Active,7.0
3158.0,97.59,98.94,4270.0,5.59,Sedentary,7.0
3432.0,74.35,100.0,3442.0,8.21,Active,9.0
4904.0,71.0,98.34,2798.0,4.63,Sedentary,7.0
1760.0,79.57,95.56,2809.0,6.72,Active,10.0
4262.0,70.87,97.83,7623.0,6.94,Active,10.0
4561.0,81.8,98.76,5446.0,6.23,Active,10.0
3741.0,98.25,99.63,4413.0,5.55,Highly Active,4.0
2449.0,49.64,100.0,4147.0,9.19,Highly Active,8.0
1404.0,73.86,100.0,1072.0,7.71,Highly Active,7.0
2358.0,108.01,97.9,12317.0,5.2,Sedentary,3.0
2232.0,69.15,94.72,18306.0,3.67,Highly Active,5.0
1021.0,90.21,99.89,11344.0,8.72,Highly Active,2.0
1677.0,88.06,97.01,4201.0,5.11,Sedentary,10.0
3658.0,53.43,100.0,25077.0,6.59,Highly Active,9.0
3028.0,79.45,99.32,6748.0,6.64,Active,6.0
2231.0,78.3,97.57,10413.0,6.93,Highly Active,7.0
3055.0,122.74,100.0,9463.0,3.97,Highly Active,2.0
3749.0,40.0,98.93,8613.0,5.98,Sedentary,2.0
4758.0,50.69,100.0,7190.0,6.48,Active,9.0
2808.0,71.57,96.51,1664.0,6.42,Active,1.0
1528.0,69.64,96.06,2441.0,7.57,Sedentary,4.0
3037.0,61.75,93.65,15245.0,6.75,Active,9.0
3649.0,62.7,99.83,1389.0,7.17,Active,5.0
2676.0,85.26,97.39,1154.0,5.6,Sedentary,4.0
1656.0,62.4,100.0,2340.0,9.06,Sedentary,3.0
1165.0,66.88,98.6,3151.0,6.07,Highly Active,6.0
1848.0,89.96,98.62,5638.0,6.99,Active,1.0
1495.0,87.65,100.0,6512.0,6.67,Highly Active,1.0
1589.0,67.84,97.6,10947.0,7.18,Active,9.0
1428.0,53.02,97.03,534.0,8.3,Sedentary,10.0
3821.0,88.19,95.63,1634.0,5.24,Sedentary,10.0
1162.0,60.9,98.12,4925.0,7.74,Active,6.0
3413.0,94.38,98.77,2021.0,7.61,Sedentary,5.0
4597.0,81.29,96.96,14472.0,6.76,Sedentary,5.0
2262.0,72.1,100.0,7155.0,6.84,Highly Active,1.0
1071.0,81.58,94.09,4717.0,4.77,Active,10.0
1366.0,45.72,99.58,3.0,4.77,Active,1.0
1654.0,97.2,95.9,13696.0,3.64,Highly Active,5.0
4893.0,71.86,99.63,4324.0,6.04,Active,2.0
4580.0,77.5,98.27,5306.0,6.41,Active,6.0
4866.0,66.35,98.3,8388.0,4.4,Highly Active,8.0
1268.0,66.35,99.13,19403.0,6.95,Active,9.0
2776.0,98.97,99.58,1206.0,8.31,Highly Active,1.0
3462.0,98.97,97.43,517.0,6.82,Highly Active,6.0
2268.0,68.74,97.43,910.0,6.49,Sedentary,4.0
2015.0,85.25,99.44,9449.0,5.71,Sedentary,9.0
3722.0,79.66,100.0,969.0,7.06,Sedentary,5.0
2083.0,98.31,99.04,4866.0,4.98,Sedentary,3.0
1005.0,44.76,97.25,8581.0,2.88,Highly Active,5.0
4780.0,68.09,100.0,8732.0,8.87,Sedentary,4.0
1981.0,68.09,100.0,3650.0,6.5,Sedentary,5.0
3617.0,93.47,99.99,8396.0,4.85,Active,1.0
4888.0,55.62,98.58,20972.0,4.33,Sedentary,2.0
1406.0,79.95,97.91,199.0,6.66,Sedentary,4.0
2953.0,67.51,100.0,5176.0,7.72,Active,7.0
3073.0,60.07,91.86,1673.0,6.0,Highly Active,1.0
4886.0,74.9,98.43,2574.0,8.23,Sedentary,5.0
4076.0,105.42,97.43,12704.0,6.18,Active,6.0
1985.0,53.62,99.07,6188.0,8.32,Highly Active,2.0
4603.0,57.94,97.49,102.0,6.23,Highly Active,5.0
1389.0,83.95,98.3,23539.0,5.2,Highly Active,9.0
3618.0,55.91,98.26,4092.0,7.48,Active,4.0
2471.0,67.93,96.45,8722.0,7.03,Sedentary,6.0
1753.0,52.3,97.92,1602.0,6.58,Sedentary,10.0
3193.0,67.65,96.35,2112.0,4.93,Highly Active,3.0
2411.0,60.42,100.0,1155.0,6.41,Sedentary,4.0
3832.0,79.66,94.84,3542.0,5.52,Highly Active,9.0
2272.0,84.65,96.13,16455.0,5.48,Sedentary,2.0
1525.0,40.0,97.25,3444.0,7.99,Sedentary,5.0
2485.0,76.61,97.03,2379.0,5.35,Sedentary,1.0
3060.0,40.45,99.66,8511.0,5.27,Sedentary,7.0
3950.0,75.09,98.0,14260.0,6.97,Sedentary,4.0
3431.0,98.87,96.48,1960.0,5.13,Active,1.0
1555.0,69.77,97.26,11549.0,5.67,Sedentary,7.0
3934.0,78.84,99.27,2545.0,6.5,Sedentary,9.0
4470.0,86.06,93.6,1989.0,6.25,Highly Active,10.0
1018.0,86.6,95.77,4483.0,7.51,Highly Active,2.0
1574.0,87.52,97.32,483.0,10.27,Sedentary,9.0
4562.0,81.53,98.44,13876.0,6.8,Highly Active,6.0
3798.0,63.69,97.92,14519.0,7.29,Sedentary,7.0
2003.0,84.67,98.47,7919.0,6.97,Highly Active,2.0
3466.0,97.35,97.73,2526.0,6.01,Highly Active,1.0
4408.0,82.27,99.43,1277.0,6.69,Active,5.0
3466.0,77.85,97.41,8400.0,6.23,Sedentary,9.0
2938.0,49.88,96.51,762.0,5.13,Active,1.0
2939.0,59.05,95.53,3707.0,7.75,Sedentary,8.0
2635.0,64.22,97.38,651.0,3.79,Highly Active,3.0
2698.0,58.52,97.71,3891.0,6.51,Active,7.0
4999.0,72.53,97.31,1011.0,6.08,Active,3.0
3169.0,61.07,94.69,229.0,4.95,Highly Active,7.0
1431.0,87.99,98.53,4181.0,7.43,Highly Active,1.0
3091.0,69.02,97.95,5870.0,4.97,Active,10.0
2895.0,58.26,99.17,4050.0,5.89,Sedentary,6.0
2943.0,61.16,97.52,1356.0,7.59,Sedentary,7.0
2340.0,76.03,95.96,564.0,3.61,Sedentary,3.0
1144.0,75.63,100.0,9091.0,6.45,Sedentary,10.0
4398.0,71.3,96.55,112.0,6.04,Highly Active,8.0
3410.0,100.77,97.38,13931.0,4.43,Sedentary,8.0
2073.0,100.77,96.17,12832.0,6.64,Highly Active,9.0
2088.0,62.1,97.82,14869.0,6.54,Highly Active,8.0
1799.0,69.6,97.41,7708.0,5.8,Highly Active,1.0
4235.0,57.94,100.0,7708.0,5.04,Active,1.0
4212.0,49.07,99.43,9174.0,6.97,Highly Active,2.0
3873.0,84.58,97.72,2498.0,5.63,Highly Active,9.0
2151.0,74.84,97.83,9849.0,7.26,Active,5.0
3445.0,91.84,99.55,6692.0,4.95,Sedentary,4.0
2956.0,73.89,99.55,195.0,7.69,Highly Active,6.0
3927.0,71.72,96.98,10804.0,8.74,Highly Active,10.0
1462.0,55.88,100.0,14327.0,6.25,Sedentary,1.0
2774.0,65.61,99.48,5101.0,8.52,Sedentary,1.0
3045.0,48.08,97.51,4673.0,7.63,Active,1.0
4907.0,90.58,93.98,3901.0,7.0,Highly Active,7.0
1807.0,55.25,93.98,8882.0,6.48,Highly Active,7.0
1186.0,78.31,93.98,1699.0,5.68,Active,7.0
2743.0,71.3,95.68,10409.0,8.3,Sedentary,3.0
1731.0,80.83,95.68,2421.0,7.99,Sedentary,3.0
2935.0,75.52,99.96,2122.0,4.93,Sedentary,10.0
2213.0,55.16,95.08,11595.0,6.67,Highly Active,5.0
2411.0,70.01,96.38,1341.0,5.28,Highly Active,4.0
1428.0,94.0,99.05,13890.0,7.21,Sedentary,2.0
3905.0,62.65,98.16,26674.0,7.62,Highly Active,7.0
2307.0,92.36,98.77,2698.0,4.15,Active,7.0
4935.0,84.92,97.82,18405.0,6.37,Active,8.0
3284.0,77.09,100.0,5850.0,7.14,Sedentary,1.0
2217.0,63.91,99.19,2101.0,6.64,Active,1.0
2310.0,79.09,95.73,4218.0,9.18,Highly Active,8.0
1770.0,67.35,96.63,11268.0,4.14,Highly Active,6.0
1757.0,91.57,98.32,7690.0,8.53,Highly Active,6.0
1135.0,91.57,98.05,4779.0,5.17,Sedentary,4.0
1791.0,79.62,100.0,2082.0,3.29,Active,6.0
4854.0,75.43,100.0,9057.0,6.98,Sedentary,8.0
1170.0,79.93,100.0,2631.0,6.31,Active,5.0
3206.0,85.77,97.73,2813.0,6.64,Highly Active,6.0
3248.0,61.68,100.0,9617.0,7.28,Sedentary,7.0
4558.0,61.66,100.0,5722.0,7.32,Active,5.0
2580.0,78.23,98.31,1439.0,5.7,Sedentary,9.0
1961.0,89.47,94.69,8133.0,7.72,Sedentary,6.0
4847.0,71.26,95.93,2089.0,3.47,Active,2.0
3630.0,96.57,96.96,10004.0,6.36,Sedentary,7.0
4575.0,70.5,97.11,4560.0,8.19,Sedentary,7.0
1875.0,64.33,96.48,6327.0,6.93,Highly Active,5.0
3418.0,81.81,97.21,6431.0,6.57,Highly Active,8.0
1102.0,66.81,98.99,1111.0,5.98,Active,8.0
2001.0,66.99,98.46,7358.0,7.02,Sedentary,5.0
2148.0,78.9,96.96,14129.0,6.08,Highly Active,9.0
4384.0,88.98,98.97,15528.0,7.44,Active,1.0
4023.0,79.54,99.08,8166.0,5.72,Highly Active,8.0
3845.0,76.62,98.87,24311.0,8.79,Sedentary,6.0
2481.0,103.85,98.1,6384.0,7.32,Active,1.0
4301.0,85.45,98.61,2059.0,9.22,Highly Active,3.0
1657.0,69.92,97.95,7555.0,5.92,Active,5.0
3929.0,91.54,97.37,16792.0,8.34,Sedentary,5.0
2220.0,71.41,99.28,3111.0,4.6,Sedentary,6.0
4956.0,84.05,99.86,2154.0,7.58,Sedentary,5.0
3780.0,83.1,96.39,23774.0,6.33,Active,9.0
1422.0,75.04,100.0,10183.0,6.68,Sedentary,6.0
3619.0,64.14,95.83,357.0,7.59,Sedentary,5.0
4681.0,74.59,97.87,5766.0,7.61,Active,9.0
1170.0,67.89,99.22,1870.0,7.76,Sedentary,4.0
3220.0,81.34,96.05,642.0,7.31,Sedentary,7.0
3710.0,45.44,98.42,1839.0,6.17,Active,7.0
1452.0,80.06,100.0,4926.0,5.53,Active,8.0
4410.0,118.88,97.59,573.0,6.75,Sedentary,1.0
4973.0,70.25,95.15,15431.0,3.28,Highly Active,7.0
2975.0,89.83,95.18,10454.0,7.13,Sedentary,9.0
2657.0,86.13,100.0,3362.0,7.8,Sedentary,8.0
3541.0,50.37,97.3,977.0,7.43,Active,8.0
3667.0,50.37,97.94,35781.0,5.58,Sedentary,2.0
4075.0,62.39,98.63,5800.0,3.43,Sedentary,8.0
4164.0,72.04,92.82,3849.0,7.48,Highly Active,6.0
3966.0,53.11,100.0,1550.0,5.32,Highly Active,9.0
3053.0,81.63,100.0,1590.0,4.57,Active,5.0
1287.0,69.88,97.18,11135.0,7.92,Active,2.0
2641.0,95.18,97.76,5136.0,4.47,Active,3.0
4217.0,54.61,99.41,28947.0,6.24,Active,5.0
4499.0,88.63,97.06,21418.0,9.17,Active,9.0
2447.0,81.32,100.0,1622.0,5.5,Highly Active,2.0
2913.0,62.13,99.03,51648.0,4.9,Sedentary,6.0
1607.0,62.13,100.0,30185.0,7.26,Active,1.0
1456.0,62.13,95.67,11241.0,6.99,Highly Active,7.0
2764.0,78.55,98.71,3471.0,4.01,Highly Active,9.0
2225.0,59.02,98.83,1777.0,6.58,Sedentary,2.0
2235.0,60.76,99.42,762.0,8.27,Sedentary,7.0
2029.0,89.86,97.74,374.0,8.6,Highly Active,8.0
3671.0,63.28,96.16,12035.0,6.11,Sedentary,7.0
3423.0,83.7,95.05,20375.0,7.24,Sedentary,9.0
4962.0,93.28,96.91,10366.0,7.31,Active,2.0
1446.0,62.94,96.73,9962.0,8.01,Sedentary,8.0
1834.0,56.26,97.16,3755.0,6.36,Highly Active,8.0
4177.0,88.08,97.62,7175.0,8.44,Sedentary,5.0
4722.0,70.52,95.44,7786.0,6.5,Highly Active,2.0
1810.0,68.42,95.94,2082.0,7.67,Highly Active,9.0
2424.0,96.43,97.08,9394.0,5.0,Active,6.0
4167.0,70.98,98.8,1106.0,3.81,Highly Active,1.0
2411.0,79.16,96.7,2432.0,7.42,Highly Active,9.0
1958.0,50.83,98.79,6236.0,10.93,Active,9.0
2475.0,73.85,100.0,5429.0,6.98,Highly Active,7.0
3896.0,61.78,97.94,8536.0,6.98,Sedentary,7.0
1808.0,67.4,100.0,6121.0,8.36,Active,7.0
1978.0,66.51,100.0,356.0,5.83,Active,1.0
4972.0,94.52,99.07,26623.0,3.85,Highly Active,6.0
3463.0,65.05,97.04,10092.0,7.91,Sedentary,3.0
1725.0,66.98,97.52,14867.0,8.83,Active,5.0
4575.0,98.02,99.81,11405.0,6.69,Highly Active,8.0
3501.0,69.65,98.13,1671.0,6.97,Highly Active,5.0
4362.0,65.69,100.0,18891.0,5.59,Active,7.0
4605.0,91.5,97.36,28983.0,6.26,Sedentary,6.0
2216.0,75.24,97.75,574.0,6.83,Sedentary,3.0
3197.0,75.24,100.0,574.0,6.57,Highly Active,9.0
2903.0,79.48,95.99,32445.0,6.55,Highly Active,2.0
3806.0,95.09,100.0,2432.0,1.79,Sedentary,9.0
1778.0,59.49,93.66,11996.0,6.75,Highly Active,3.0
1972.0,92.17,96.3,539.0,4.51,Active,8.0
3810.0,52.59,95.75,9229.0,7.21,Highly Active,10.0
4049.0,62.77,94.66,8460.0,8.09,Sedentary,7.0
2538.0,61.55,96.62,19424.0,7.34,Highly Active,1.0
2416.0,72.88,97.08,9132.0,4.78,Highly Active,6.0
4387.0,63.75,98.37,296.0,5.25,Highly Active,10.0
3123.0,94.06,93.84,4191.0,6.4,Active,5.0
1598.0,82.8,100.0,2993.0,7.78,Active,7.0
4341.0,74.78,96.88,5920.0,7.99,Sedentary,7.0
1224.0,61.83,98.42,3914.0,7.04,Sedentary,3.0
2553.0,96.02,96.77,2308.0,5.05,Highly Active,10.0
3160.0,76.48,98.01,7573.0,8.26,Highly Active,5.0
3298.0,71.24,98.53,2609.0,6.46,Active,9.0
4304.0,72.96,99.35,13311.0,5.9,Active,8.0
1840.0,71.67,94.49,2731.0,5.77,Active,6.0
2814.0,87.69,94.49,5070.0,4.22,Sedentary,7.0
1713.0,91.96,92.95,12242.0,8.15,Active,10.0
2106.0,61.11,98.49,12117.0,6.31,Sedentary,1.0
1124.0,65.22,98.57,6175.0,5.46,Sedentary,3.0
4246.0,65.96,96.58,3345.0,7.41,Sedentary,5.0
2092.0,79.8,97.77,5714.0,7.68,Highly Active,10.0
4118.0,89.97,98.39,13265.0,3.9,Sedentary,10.0
3931.0,54.4,96.26,1728.0,8.83,Highly Active,7.0
2279.0,59.3,92.58,915.0,9.83,Sedentary,10.0
2750.0,69.85,97.04,6106.0,6.65,Active,3.0
1029.0,83.01,100.0,5974.0,6.86,Active,2.0
3328.0,60.89,95.88,2429.0,10.09,Sedentary,3.0
3971.0,69.21,96.88,3990.0,4.86,Highly Active,6.0
3017.0,64.18,97.01,649.0,5.72,Highly Active,3.0
4308.0,86.36,97.0,981.0,7.37,Highly Active,8.0
4319.0,73.36,94.93,12335.0,8.22,Active,3.0
3415.0,64.07,99.65,4372.0,6.56,Highly Active,10.0
1494.0,57.35,98.63,736.0,5.28,Highly Active,3.0
4096.0,69.06,97.36,22867.0,8.43,Active,10.0
2609.0,71.04,95.62,1650.0,6.49,Active,10.0
1717.0,87.71,96.65,2668.0,6.5,Active,7.0
4561.0,90.27,98.96,25164.0,7.89,Active,3.0
2016.0,57.25,98.76,1397.0,8.76,Highly Active,8.0
4565.0,89.77,97.82,24255.0,6.86,Highly Active,6.0
2337.0,85.69,99.02,8967.0,7.22,Active,10.0
1605.0,67.03,100.0,3897.0,8.07,Sedentary,8.0
1374.0,86.37,100.0,6326.0,6.16,Active,1.0
3686.0,63.12,95.41,4963.0,5.68,Highly Active,1.0
2960.0,81.08,100.0,11434.0,5.95,Sedentary,1.0
2048.0,111.38,97.51,454.0,5.12,Active,9.0
2357.0,78.46,99.51,11751.0,4.87,Sedentary,8.0
4426.0,69.87,97.41,24692.0,9.83,Active,3.0
1115.0,55.29,94.47,3930.0,5.16,Sedentary,10.0
2619.0,76.23,98.45,1487.0,6.91,Highly Active,1.0
4809.0,89.97,100.0,806.0,6.37,Sedentary,1.0
3146.0,83.11,97.15,980.0,6.67,Sedentary,10.0
2482.0,71.05,100.0,1827.0,8.58,Active,10.0
2546.0,69.02,100.0,7438.0,6.31,Highly Active,5.0
2620.0,82.34,99.79,3762.0,6.87,Sedentary,7.0
3452.0,46.6,99.36,16190.0,7.63,Sedentary,6.0
4285.0,72.13,98.59,4364.0,6.5,Highly Active,6.0
1684.0,89.81,96.24,1171.0,7.29,Active,4.0
3950.0,72.23,96.96,1045.0,6.93,Sedentary,9.0
3550.0,75.11,100.0,8269.0,4.38,Highly Active,2.0
4792.0,73.01,97.68,7034.0,7.65,Highly Active,7.0
2471.0,103.69,94.44,8614.0,8.27,Sedentary,7.0
3941.0,80.77,98.2,2895.0,6.31,Sedentary,4.0
2599.0,55.86,94.07,17258.0,6.31,Sedentary,4.0
3305.0,62.01,96.59,845.0,6.94,Active,7.0
3891.0,76.41,94.51,234.0,9.42,Sedentary,3.0
3168.0,93.87,97.99,9488.0,6.07,Sedentary,8.0
1809.0,84.92,98.5,7912.0,7.43,Highly Active,5.0
1977.0,89.89,100.0,4762.0,6.24,Sedentary,2.0
3101.0,58.05,99.16,313.0,7.4,Sedentary,9.0
4066.0,84.46,97.02,849.0,6.5,Highly Active,7.0
2354.0,63.93,96.17,1521.0,9.19,Sedentary,8.0
1783.0,73.2,98.9,7127.0,7.05,Highly Active,4.0
1240.0,87.75,94.62,7615.0,6.08,Active,10.0
2778.0,66.47,100.0,7909.0,6.12,Sedentary,9.0
2553.0,53.4,98.85,11374.0,6.92,Sedentary,8.0
1482.0,69.48,95.65,176.0,9.5,Highly Active,4.0
2012.0,76.82,96.37,7215.0,8.82,Highly Active,5.0
1186.0,85.24,96.94,2028.0,6.1,Active,7.0
2881.0,61.66,97.82,5925.0,6.64,Active,6.0
3703.0,66.69,98.6,9373.0,6.72,Active,8.0
3309.0,78.23,97.46,8912.0,3.57,Highly Active,3.0
1952.0,83.19,98.65,2377.0,6.15,Sedentary,1.0
2387.0,78.04,97.06,3073.0,6.82,Active,1.0
1490.0,72.8,100.0,17448.0,5.14,Highly Active,7.0
1430.0,63.91,99.53,13228.0,9.09,Sedentary,1.0
1238.0,88.31,100.0,2079.0,4.81,Sedentary,7.0
3351.0,93.2,98.73,6191.0,4.98,Highly Active,10.0
3345.0,66.23,100.0,794.0,7.54,Active,10.0
1075.0,67.88,93.75,7427.0,6.92,Sedentary,1.0
4771.0,85.26,97.96,6798.0,5.82,Highly Active,2.0
2356.0,77.51,100.0,2145.0,8.01,Sedentary,7.0
2923.0,83.73,100.0,2145.0,6.87,Active,8.0
4046.0,79.07,99.23,10673.0,9.27,Active,3.0
2781.0,80.7,96.61,2065.0,3.83,Highly Active,1.0
3689.0,68.89,99.37,10238.0,5.72,Highly Active,9.0
4545.0,45.03,98.96,2663.0,8.98,Active,9.0
1826.0,77.9,95.39,12809.0,7.22,Sedentary,10.0
4994.0,85.35,100.0,217.0,6.34,Active,7.0
3330.0,79.29,97.64,2090.0,5.89,Highly Active,6.0
1590.0,63.81,96.03,1369.0,7.02,Sedentary,4.0
3119.0,66.32,95.55,15487.0,4.78,Active,4.0
4334.0,111.86,96.96,3917.0,4.35,Highly Active,8.0
